,NUMERO_EKOGUI,ID_ENTIDAD,PROBA_FAVORABLE,CATEGORIA_PREDICCION
403557,564349,405,0.1223021583,DESFAVORABLE
534951,795554,405,0.1223021583,DESFAVORABLE
121633,133253,348,1,FAVORABLE
189167,2045241,356,0.2981651376,DESFAVORABLE
638369,989367,405,0.3390342052,DESFAVORABLE
450683,631138,405,0.1223021583,DESFAVORABLE
293414,378790,405,0.3390342052,DESFAVORABLE
497598,719124,433,0.357827476,DESFAVORABLE
502534,727706,348,0.6521400778,FAVORABLE
127677,1360440,405,0.3390342052,DESFAVORABLE
266748,329837,115,0.3647058824,DESFAVORABLE
198546,212240,356,0.4208037825,DESFAVORABLE
132403,1381996,405,0.1223021583,DESFAVORABLE
245868,28349,405,0.1223021583,DESFAVORABLE
18748,1043127,124,0.277486911,DESFAVORABLE
482359,69069,125,0.8177339901,FAVORABLE
63283,1151850,405,0.1223021583,DESFAVORABLE
347007,477301,433,0.357827476,DESFAVORABLE
83570,1207626,356,0.2981651376,DESFAVORABLE
476029,678310,356,0.2981651376,DESFAVORABLE
49630,1116544,405,0.1223021583,DESFAVORABLE
630298,969529,356,0.2981651376,DESFAVORABLE
385317,537855,405,0.1223021583,DESFAVORABLE
138136,143508,232,0.6086956522,FAVORABLE
555990,837797,405,0.3390342052,DESFAVORABLE
28641,1066327,356,0.4208037825,DESFAVORABLE
392033,544628,405,0.1223021583,DESFAVORABLE
130341,137356,245,0.6521400778,FAVORABLE
201285,217234,351,0.6521400778,FAVORABLE
282732,358282,204,0.6521400778,FAVORABLE
162480,176328,114,0.2547425474,DESFAVORABLE
132536,1382465,405,0.1223021583,DESFAVORABLE
520803,76609,125,0.8177339901,FAVORABLE
175979,19512,405,0.1223021583,DESFAVORABLE
378507,530835,405,0.1223021583,DESFAVORABLE
482658,691136,209,0.8177339901,FAVORABLE
130501,137440,170,0.6521400778,FAVORABLE
85666,121192,407,0.6521400778,FAVORABLE
67441,1162710,405,0.3390342052,DESFAVORABLE
397474,552705,219,0.8177339901,FAVORABLE
268759,333275,170,0.8177339901,FAVORABLE
334460,456085,405,0.1223021583,DESFAVORABLE
47853,1111571,356,0.2981651376,DESFAVORABLE
394907,547574,405,0.1223021583,DESFAVORABLE
546448,818594,405,0.1223021583,DESFAVORABLE
243421,279183,407,0.8177339901,FAVORABLE
390797,543356,405,0.1223021583,DESFAVORABLE
519842,763982,405,0.1223021583,DESFAVORABLE
18568,1042773,405,0.3390342052,DESFAVORABLE
3911,1009657,124,0.277486911,DESFAVORABLE
275632,345038,115,0.3647058824,DESFAVORABLE
618558,940052,114,0.29,DESFAVORABLE
340898,467751,114,0.2547425474,DESFAVORABLE
15442,1035487,405,0.3390342052,DESFAVORABLE
553720,833240,356,0.4208037825,DESFAVORABLE
524079,772313,115,0.3647058824,DESFAVORABLE
580518,886373,405,0.1223021583,DESFAVORABLE
61836,1148394,125,0.8177339901,FAVORABLE
73295,1178652,405,0.1223021583,DESFAVORABLE
413028,578084,125,0.8177339901,FAVORABLE
5672,1013670,124,0.277486911,DESFAVORABLE
293960,379745,251,0.6521400778,FAVORABLE
623286,951969,405,0.1223021583,DESFAVORABLE
152470,166456,115,0.3647058824,DESFAVORABLE
286911,366014,356,0.2981651376,DESFAVORABLE
191124,205414,356,0.4208037825,DESFAVORABLE
449916,630331,405,0.3390342052,DESFAVORABLE
575922,877680,405,0.3390342052,DESFAVORABLE
81359,1202946,124,0.277486911,DESFAVORABLE
468083,662160,405,0.1223021583,DESFAVORABLE
591675,905709,405,0.1223021583,DESFAVORABLE
373579,523114,115,0.3647058824,DESFAVORABLE
559401,844493,405,0.1223021583,DESFAVORABLE
509698,742138,125,0.6521400778,FAVORABLE
591069,904624,405,0.1223021583,DESFAVORABLE
40124,1092448,356,0.4208037825,DESFAVORABLE
365701,509910,356,0.4208037825,DESFAVORABLE
596245,91051,124,0.277486911,DESFAVORABLE
589939,902278,405,0.1223021583,DESFAVORABLE
183687,2020078,405,0.3390342052,DESFAVORABLE
321753,432687,405,0.3390342052,DESFAVORABLE
539436,804564,405,0.1223021583,DESFAVORABLE
186992,2035354,356,0.2981651376,DESFAVORABLE
313547,417434,157,0.6521400778,FAVORABLE
409236,573150,356,0.6363636364,FAVORABLE
476264,678850,405,0.1223021583,DESFAVORABLE
122076,1334023,356,0.2981651376,DESFAVORABLE
62882,1150804,405,0.1223021583,DESFAVORABLE
297797,388124,442,0.6521400778,FAVORABLE
389236,541828,405,0.1223021583,DESFAVORABLE
110450,129063,63,0.6521400778,FAVORABLE
161398,175284,114,0.2547425474,DESFAVORABLE
92147,1228809,356,0.2981651376,DESFAVORABLE
160858,174756,114,0.2547425474,DESFAVORABLE
485069,695831,405,0.3390342052,DESFAVORABLE
444901,625202,405,0.1223021583,DESFAVORABLE
518701,761045,356,0.2981651376,DESFAVORABLE
498806,721258,124,0.3942857143,DESFAVORABLE
16993,1039097,405,0.1223021583,DESFAVORABLE
267526,331110,170,0.6521400778,FAVORABLE
55163,1131748,309,0.6521400778,FAVORABLE
68679,1166108,426,0.8177339901,FAVORABLE
268105,332143,433,0.357827476,DESFAVORABLE
279459,351900,125,0.8177339901,FAVORABLE
31449,1073658,405,0.1223021583,DESFAVORABLE
232932,263535,405,0.1223021583,DESFAVORABLE
306975,405706,348,0.6521400778,FAVORABLE
566572,85844,124,0.277486911,DESFAVORABLE
315395,42067,220,0.224137931,DESFAVORABLE
420956,591576,405,0.1223021583,DESFAVORABLE
205601,224569,433,0.357827476,DESFAVORABLE
563979,85325,124,0.3942857143,DESFAVORABLE
271694,338103,405,0.3390342052,DESFAVORABLE
149415,163496,115,0.3647058824,DESFAVORABLE
29076,1067676,1677,0.6521400778,FAVORABLE
598605,913117,405,0.1223021583,DESFAVORABLE
53009,112582,224,0.8177339901,FAVORABLE
460198,646992,405,0.1223021583,DESFAVORABLE
140899,148420,232,0.6521400778,FAVORABLE
230934,259871,405,0.1223021583,DESFAVORABLE
125894,1352133,356,0.2981651376,DESFAVORABLE
545334,816500,405,0.3390342052,DESFAVORABLE
463749,654507,433,0.357827476,DESFAVORABLE
638092,988718,405,0.3390342052,DESFAVORABLE
412420,577407,125,0.6521400778,FAVORABLE
195123,207684,356,0.2981651376,DESFAVORABLE
453993,635553,405,0.1223021583,DESFAVORABLE
330071,448286,405,0.1223021583,DESFAVORABLE
219884,245230,405,0.3390342052,DESFAVORABLE
214528,237756,405,0.1223021583,DESFAVORABLE
88184,121753,232,0.6086956522,FAVORABLE
550966,827647,405,0.1223021583,DESFAVORABLE
392302,544909,405,0.3390342052,DESFAVORABLE
430004,604794,405,0.1223021583,DESFAVORABLE
526722,777924,405,0.1223021583,DESFAVORABLE
560310,846487,147,0.9622641509,FAVORABLE
388306,540898,405,0.1223021583,DESFAVORABLE
640532,995008,405,0.1223021583,DESFAVORABLE
487890,701184,114,0.1785714286,DESFAVORABLE
64513,1154996,405,0.1223021583,DESFAVORABLE
26836,1061692,405,0.1223021583,DESFAVORABLE
217939,243636,220,0.4615384615,DESFAVORABLE
590434,903316,356,0.2981651376,DESFAVORABLE
80001,119947,246,0.6521400778,FAVORABLE
635694,982704,405,0.1223021583,DESFAVORABLE
268339,332574,356,0.2981651376,DESFAVORABLE
593682,907808,405,0.3390342052,DESFAVORABLE
105717,1272073,356,0.2981651376,DESFAVORABLE
367587,51314,405,0.1223021583,DESFAVORABLE
597706,912142,405,0.1223021583,DESFAVORABLE
107898,1280443,114,0.29,DESFAVORABLE
439845,619409,114,0.2547425474,DESFAVORABLE
134290,139012,171,0.8177339901,FAVORABLE
269779,335122,405,0.1223021583,DESFAVORABLE
271627,337985,124,0.3942857143,DESFAVORABLE
264595,326070,174,0.8177339901,FAVORABLE
490566,706318,405,0.1223021583,DESFAVORABLE
437475,617189,114,0.2547425474,DESFAVORABLE
384663,537176,405,0.1223021583,DESFAVORABLE
411513,576360,125,0.6521400778,FAVORABLE
399414,556231,115,0.3647058824,DESFAVORABLE
283628,359908,436,0.6521400778,FAVORABLE
8239,1019020,405,0.1223021583,DESFAVORABLE
479239,684627,405,0.1223021583,DESFAVORABLE
515081,753509,114,0.1785714286,DESFAVORABLE
607045,923566,405,0.1223021583,DESFAVORABLE
636305,984149,356,0.2981651376,DESFAVORABLE
161144,175034,114,0.29,DESFAVORABLE
343582,47232,405,0.3390342052,DESFAVORABLE
638554,989777,356,0.2981651376,DESFAVORABLE
355548,491949,433,0.6574074074,FAVORABLE
50175,1117948,115,0.3647058824,DESFAVORABLE
505542,733237,356,0.2981651376,DESFAVORABLE
551578,82891,124,0.277486911,DESFAVORABLE
507910,73843,125,0.6521400778,FAVORABLE
295489,382695,214,0.6521400778,FAVORABLE
54720,1130874,232,0.6521400778,FAVORABLE
593641,907764,405,0.1223021583,DESFAVORABLE
379755,532120,405,0.1223021583,DESFAVORABLE
502467,727599,356,0.2981651376,DESFAVORABLE
376799,528553,125,0.8177339901,FAVORABLE
55555,1132575,356,0.2981651376,DESFAVORABLE
8690,1019936,405,0.1223021583,DESFAVORABLE
302804,398119,405,0.1223021583,DESFAVORABLE
466736,659680,405,0.3390342052,DESFAVORABLE
148175,161570,196,0.6521400778,FAVORABLE
141236,148897,232,0.6086956522,FAVORABLE
199557,213322,356,0.2981651376,DESFAVORABLE
588959,900395,309,0.6521400778,FAVORABLE
630463,969939,405,0.1223021583,DESFAVORABLE
266821,329944,407,0.6521400778,FAVORABLE
419083,588645,405,0.1223021583,DESFAVORABLE
193495,206558,356,0.4208037825,DESFAVORABLE
296070,383740,125,0.6521400778,FAVORABLE
334096,455395,227,0.8177339901,FAVORABLE
371156,518932,405,0.1223021583,DESFAVORABLE
362054,50310,220,0.4615384615,DESFAVORABLE
106427,1274101,147,0.8177339901,FAVORABLE
197367,2105,492,0.6521400778,FAVORABLE
42225,1097440,356,0.2981651376,DESFAVORABLE
466266,658963,405,0.1223021583,DESFAVORABLE
3550,1008806,114,0.29,DESFAVORABLE
130321,1373483,405,0.1223021583,DESFAVORABLE
1958,1005103,210,0.6521400778,FAVORABLE
608450,925141,405,0.1223021583,DESFAVORABLE
153989,167980,115,0.3647058824,DESFAVORABLE
342761,470846,433,0.357827476,DESFAVORABLE
169516,186377,147,0.9622641509,FAVORABLE
233803,264930,405,0.1223021583,DESFAVORABLE
25594,1058735,433,0.357827476,DESFAVORABLE
553969,833640,124,0.277486911,DESFAVORABLE
629988,968805,124,0.277486911,DESFAVORABLE
399333,556083,405,0.1223021583,DESFAVORABLE
193332,2064660,356,0.2981651376,DESFAVORABLE
227036,253055,220,0.224137931,DESFAVORABLE
486475,698662,356,0.2981651376,DESFAVORABLE
297393,386996,348,0.6521400778,FAVORABLE
426519,598207,433,0.4,DESFAVORABLE
176290,195435,115,0.3647058824,DESFAVORABLE
600816,915478,405,0.1223021583,DESFAVORABLE
370370,517511,309,0.6521400778,FAVORABLE
549484,824213,174,0.8177339901,FAVORABLE
238767,272832,209,0.8177339901,FAVORABLE
253350,30508,405,0.1223021583,DESFAVORABLE
368510,514417,405,0.1223021583,DESFAVORABLE
225182,251272,405,0.3390342052,DESFAVORABLE
202800,220441,351,0.6521400778,FAVORABLE
430640,606083,356,0.4208037825,DESFAVORABLE
631212,971791,405,0.1223021583,DESFAVORABLE
116446,131310,199,0.6521400778,FAVORABLE
140834,148321,232,0.6086956522,FAVORABLE
576775,879356,356,0.4208037825,DESFAVORABLE
166894,182618,309,0.8177339901,FAVORABLE
31423,1073616,405,0.1223021583,DESFAVORABLE
128749,1364475,532,0.8177339901,FAVORABLE
272158,338980,401,0.9402985075,FAVORABLE
363372,505461,405,0.1223021583,DESFAVORABLE
210429,231580,285,0.8177339901,FAVORABLE
527318,779173,356,0.2981651376,DESFAVORABLE
188560,2042516,356,0.2981651376,DESFAVORABLE
30622,1071902,405,0.1223021583,DESFAVORABLE
167318,183260,357,0.6521400778,FAVORABLE
476052,678366,405,0.3390342052,DESFAVORABLE
432866,610076,219,0.6521400778,FAVORABLE
473525,672780,405,0.1223021583,DESFAVORABLE
378546,530875,405,0.1223021583,DESFAVORABLE
109739,1287521,356,0.2981651376,DESFAVORABLE
622312,949495,405,0.3390342052,DESFAVORABLE
235405,267414,405,0.1223021583,DESFAVORABLE
508781,74010,125,0.6521400778,FAVORABLE
136930,141898,198,0.8177339901,FAVORABLE
20920,1047923,405,0.1223021583,DESFAVORABLE
191607,205607,356,0.4208037825,DESFAVORABLE
26606,1061206,405,0.1223021583,DESFAVORABLE
129516,136967,150,0.6521400778,FAVORABLE
509683,742095,147,0.8177339901,FAVORABLE
340329,466735,405,0.1223021583,DESFAVORABLE
506322,734867,356,0.4208037825,DESFAVORABLE
417509,58555,405,0.3390342052,DESFAVORABLE
607217,923736,405,0.1223021583,DESFAVORABLE
338771,463817,529,0.6521400778,FAVORABLE
451364,631841,405,0.1223021583,DESFAVORABLE
8486,101957,426,0.6521400778,FAVORABLE
221843,246915,405,0.1223021583,DESFAVORABLE
448103,628498,405,0.1223021583,DESFAVORABLE
210839,232044,115,0.3647058824,DESFAVORABLE
6891,1016159,405,0.1223021583,DESFAVORABLE
74540,1182428,405,0.1223021583,DESFAVORABLE
251259,299730,405,0.3390342052,DESFAVORABLE
222507,247439,405,0.1223021583,DESFAVORABLE
638065,988667,405,0.3390342052,DESFAVORABLE
434082,612515,405,0.1223021583,DESFAVORABLE
74225,1181234,405,0.3390342052,DESFAVORABLE
366248,510855,356,0.2981651376,DESFAVORABLE
190870,205262,356,0.4208037825,DESFAVORABLE
220709,245957,405,0.1223021583,DESFAVORABLE
298746,390385,405,0.1223021583,DESFAVORABLE
562486,850546,356,0.6363636364,FAVORABLE
321607,432423,356,0.4208037825,DESFAVORABLE
516987,757486,433,0.357827476,DESFAVORABLE
376749,528469,405,0.1223021583,DESFAVORABLE
188507,204236,356,0.2981651376,DESFAVORABLE
177361,196675,115,0.3647058824,DESFAVORABLE
161709,175589,114,0.2547425474,DESFAVORABLE
170394,187495,115,0.3647058824,DESFAVORABLE
353970,489314,115,0.3647058824,DESFAVORABLE
419517,589448,433,0.357827476,DESFAVORABLE
507410,73703,125,0.6521400778,FAVORABLE
37605,1086609,405,0.1223021583,DESFAVORABLE
258796,316089,232,0.6521400778,FAVORABLE
283815,360221,405,0.1223021583,DESFAVORABLE
486061,697924,309,0.6521400778,FAVORABLE
636080,983618,115,0.3647058824,DESFAVORABLE
359260,498647,405,0.1223021583,DESFAVORABLE
604076,920282,405,0.1223021583,DESFAVORABLE
588813,900165,124,0.277486911,DESFAVORABLE
307453,406441,405,0.1223021583,DESFAVORABLE
18096,1041606,356,0.4208037825,DESFAVORABLE
120517,1328341,405,0.1223021583,DESFAVORABLE
178925,198658,114,0.2547425474,DESFAVORABLE
495117,714394,232,0.6521400778,FAVORABLE
394936,547607,405,0.3390342052,DESFAVORABLE
83137,1206806,405,0.1223021583,DESFAVORABLE
308281,407956,115,0.3647058824,DESFAVORABLE
105309,1270952,356,0.4208037825,DESFAVORABLE
480945,688460,356,0.4208037825,DESFAVORABLE
468081,662158,405,0.3390342052,DESFAVORABLE
144099,154326,169,0.6521400778,FAVORABLE
63662,1152808,405,0.1223021583,DESFAVORABLE
461713,650911,405,0.1223021583,DESFAVORABLE
559492,844726,405,0.1223021583,DESFAVORABLE
188242,204124,356,0.2981651376,DESFAVORABLE
116203,1312052,1699,0.8177339901,FAVORABLE
377961,530275,405,0.1223021583,DESFAVORABLE
393761,546410,405,0.1223021583,DESFAVORABLE
33783,1078549,356,0.4208037825,DESFAVORABLE
557343,84071,124,0.277486911,DESFAVORABLE
382424,534881,405,0.1223021583,DESFAVORABLE
106663,1274918,405,0.1223021583,DESFAVORABLE
250051,296475,405,0.1223021583,DESFAVORABLE
185166,2027156,405,0.1223021583,DESFAVORABLE
546618,818891,356,0.4208037825,DESFAVORABLE
600397,91504,124,0.277486911,DESFAVORABLE
229015,257076,405,0.1223021583,DESFAVORABLE
351695,485455,405,0.1223021583,DESFAVORABLE
124477,1345490,405,0.1223021583,DESFAVORABLE
237840,271314,405,0.1223021583,DESFAVORABLE
10395,102347,426,0.8177339901,FAVORABLE
111574,129446,227,0.8177339901,FAVORABLE
126415,135451,249,0.6521400778,FAVORABLE
163722,177544,114,0.2547425474,DESFAVORABLE
483112,69196,125,0.6521400778,FAVORABLE
11684,1026561,233,0.6521400778,FAVORABLE
628573,965864,405,0.3390342052,DESFAVORABLE
395295,548399,405,0.1223021583,DESFAVORABLE
505237,732715,223,0.6521400778,FAVORABLE
39650,1091483,405,0.3390342052,DESFAVORABLE
303029,398547,433,0.357827476,DESFAVORABLE
535255,796097,356,0.4208037825,DESFAVORABLE
529015,782709,114,0.2547425474,DESFAVORABLE
159796,173713,114,0.2547425474,DESFAVORABLE
451082,63155,405,0.4545454545,DESFAVORABLE
333650,454680,356,0.2981651376,DESFAVORABLE
196381,2093845,356,0.2981651376,DESFAVORABLE
538906,803587,356,0.2981651376,DESFAVORABLE
295961,383585,356,0.2981651376,DESFAVORABLE
345134,474891,433,0.357827476,DESFAVORABLE
93731,1233559,405,0.1223021583,DESFAVORABLE
495633,715448,405,0.1223021583,DESFAVORABLE
128671,1363939,405,0.1223021583,DESFAVORABLE
283520,35975,224,0.6521400778,FAVORABLE
391182,543746,405,0.1223021583,DESFAVORABLE
378831,531175,405,0.1223021583,DESFAVORABLE
201140,216365,351,0.6521400778,FAVORABLE
251699,300795,405,0.1223021583,DESFAVORABLE
44006,1101794,405,0.1223021583,DESFAVORABLE
586604,897163,124,0.277486911,DESFAVORABLE
641572,997802,405,0.1223021583,DESFAVORABLE
547342,820224,124,0.277486911,DESFAVORABLE
529101,782873,405,0.1223021583,DESFAVORABLE
467575,661197,405,0.1223021583,DESFAVORABLE
586416,896883,124,0.3942857143,DESFAVORABLE
616500,935610,405,0.1223021583,DESFAVORABLE
334273,455711,405,0.1223021583,DESFAVORABLE
176144,195283,115,0.3647058824,DESFAVORABLE
27982,1064372,356,0.4208037825,DESFAVORABLE
486015,697821,55,0.8177339901,FAVORABLE
238548,272560,209,0.8177339901,FAVORABLE
353296,488255,115,0.3647058824,DESFAVORABLE
607966,924574,405,0.1223021583,DESFAVORABLE
514516,752444,227,0.6521400778,FAVORABLE
143272,152652,232,0.6086956522,FAVORABLE
249653,295319,529,0.6521400778,FAVORABLE
420342,590903,405,0.1223021583,DESFAVORABLE
155079,169066,115,0.3647058824,DESFAVORABLE
174036,192828,155,0.8177339901,FAVORABLE
330063,448276,405,0.3390342052,DESFAVORABLE
629258,967280,125,0.8177339901,FAVORABLE
301067,394819,405,0.3390342052,DESFAVORABLE
537130,799948,405,0.1223021583,DESFAVORABLE
53012,1125823,114,0.2547425474,DESFAVORABLE
561433,848540,405,0.3390342052,DESFAVORABLE
551128,828016,115,0.3647058824,DESFAVORABLE
382450,534910,405,0.3390342052,DESFAVORABLE
511905,746782,405,0.1223021583,DESFAVORABLE
249663,295351,114,0.2547425474,DESFAVORABLE
47671,111104,368,0.6521400778,FAVORABLE
452112,63261,405,0.1223021583,DESFAVORABLE
549884,825237,405,0.1223021583,DESFAVORABLE
299468,391797,405,0.1223021583,DESFAVORABLE
487469,700414,405,0.1223021583,DESFAVORABLE
95649,1239638,405,0.1223021583,DESFAVORABLE
523591,77143,1772,0.6521400778,FAVORABLE
585027,894734,442,0.8177339901,FAVORABLE
80205,1199925,158,0.6521400778,FAVORABLE
314573,419291,395,0.8177339901,FAVORABLE
187530,2037520,356,0.2981651376,DESFAVORABLE
453540,634698,405,0.1223021583,DESFAVORABLE
355116,491230,210,0.8177339901,FAVORABLE
332200,452339,201,0.8177339901,FAVORABLE
86887,1214468,356,0.4208037825,DESFAVORABLE
497209,718377,125,0.8177339901,FAVORABLE
85135,121072,232,0.6521400778,FAVORABLE
504857,732046,114,0.2547425474,DESFAVORABLE
410851,575616,125,0.6521400778,FAVORABLE
129779,1371132,405,0.3390342052,DESFAVORABLE
447382,627745,405,0.1223021583,DESFAVORABLE
130623,137510,170,0.8177339901,FAVORABLE
636166,983868,227,0.6521400778,FAVORABLE
254036,307093,278,0.6521400778,FAVORABLE
9367,1021342,356,0.2981651376,DESFAVORABLE
238559,272574,209,0.8177339901,FAVORABLE
334193,455587,405,0.1223021583,DESFAVORABLE
389807,542383,405,0.1223021583,DESFAVORABLE
612479,929512,405,0.1223021583,DESFAVORABLE
358027,496447,405,0.1223021583,DESFAVORABLE
94212,1235374,433,0.6574074074,FAVORABLE
41412,1095366,356,0.2981651376,DESFAVORABLE
124642,1346347,356,0.2981651376,DESFAVORABLE
186978,2035285,405,0.1223021583,DESFAVORABLE
557912,841473,309,0.6521400778,FAVORABLE
264672,326183,174,0.8177339901,FAVORABLE
41703,1096060,405,0.3390342052,DESFAVORABLE
16300,1037630,356,0.2981651376,DESFAVORABLE
98627,1249664,405,0.1223021583,DESFAVORABLE
402348,561720,356,0.2981651376,DESFAVORABLE
186106,203169,356,0.2981651376,DESFAVORABLE
65471,1157241,356,0.2981651376,DESFAVORABLE
509202,74102,125,0.6521400778,FAVORABLE
57193,1137,214,0.8177339901,FAVORABLE
498905,721418,426,0.8177339901,FAVORABLE
250621,298170,405,0.1223021583,DESFAVORABLE
32065,1075057,157,0.8177339901,FAVORABLE
420961,591580,405,0.3390342052,DESFAVORABLE
337058,460697,114,0.2547425474,DESFAVORABLE
75888,1188018,405,0.3390342052,DESFAVORABLE
131640,1379044,405,0.1223021583,DESFAVORABLE
122058,1333972,405,0.1223021583,DESFAVORABLE
46688,1108464,405,0.1223021583,DESFAVORABLE
212712,234616,348,1,FAVORABLE
634738,980347,114,0.29,DESFAVORABLE
346989,477275,405,0.1223021583,DESFAVORABLE
248025,290509,405,0.1223021583,DESFAVORABLE
425192,596067,405,0.1223021583,DESFAVORABLE
41705,1096069,356,0.2981651376,DESFAVORABLE
267373,330851,246,0.6521400778,FAVORABLE
297954,388517,405,0.1223021583,DESFAVORABLE
203746,222294,433,0.357827476,DESFAVORABLE
78042,1194070,356,0.2981651376,DESFAVORABLE
100303,125559,209,0.8177339901,FAVORABLE
369856,516635,405,0.1223021583,DESFAVORABLE
587570,898534,124,0.277486911,DESFAVORABLE
481019,688629,56,0.6521400778,FAVORABLE
294658,381178,115,0.3647058824,DESFAVORABLE
383640,536115,405,0.1223021583,DESFAVORABLE
18054,1041521,356,0.2981651376,DESFAVORABLE
134400,1390609,66,0.8177339901,FAVORABLE
618285,939241,405,0.1223021583,DESFAVORABLE
